age,gender,purchase_amount,tenure,churn
54,Female,1344063.67,112,0
37,Female,1499394.61,6,1
45,Male,1767609.45,31,0
50,Male,1876368.37,33,0
18,Female,1307197.31,111,0
60,Female,1212543.4,116,1
55,Female,1560916.07,78,0
32,Female,1843568.57,36,1
46,Male,1628277.41,85,1
47,Female,1367272.55,22,1
40,Male,1586272.0,26,0
43,Female,1472293.82,87,0
59,Female,1156522.96,109,1
58,Male,1581138.72,9,0
19,Male,1232605.29,95,0
39,Female,1424980.02,21,1
69,Male,1253409.46,105,0
64,Female,1796951.5,47,0
32,Male,1268917.29,61,0
66,Female,1486911.58,103,0
19,Male,1354503.41,74,0
36,Male,1771475.76,16,0
57,Male,1317155.94,100,0
58,Male,1246927.74,45,1
69,Female,1845599.42,11,0
65,Male,1584953.57,99,0
19,Female,1699143.41,51,0
64,Female,1616936.3,65,0
42,Male,1637052.4,78,0
18,Female,1446021.08,9,0
26,Female,1247414.73,119,1
44,Female,1533692.24,43,0
69,Male,1223612.88,6,1
36,Female,1301811.56,18,1
31,Female,1830852.31,81,0
38,Female,1579263.75,70,0
32,Female,1505043.82,31,0
36,Male,1348404.23,105,0
66,Male,1439383.88,21,0
45,Female,1571247.03,17,0
36,Male,1552569.51,98,0
33,Female,1711525.78,108,0
21,Female,1375134.89,96,0
67,Male,1570102.73,79,0
69,Male,1295296.96,30,0
25,Female,1342970.11,19,0
64,Female,1151335.12,86,1
23,Female,1785013.06,54,0
63,Male,1477108.35,112,0
42,Male,1351824.22,50,0
39,Female,1505467.24,24,1
33,Female,1675859.88,83,0
25,Female,1653437.96,55,0
55,Male,1611564.89,118,0
67,Female,1499743.74,57,0
66,Female,1606186.81,54,0
38,Male,1300558.52,26,1
62,Male,1529140.36,51,0
55,Female,1863262.04,84,0
51,Female,1859678.24,50,0
41,Female,1220489.2,12,1
19,Male,1735549.04,28,0
60,Female,1894369.68,74,0
30,Male,1479863.27,57,0
56,Male,1484368.32,117,0
22,Female,1655938.32,73,0
54,Male,1229283.35,5,0
35,Male,1645702.08,65,0
22,Male,1657436.99,115,0
46,Female,1424062.5,74,1
26,Male,1159808.68,27,0
47,Female,1666096.26,48,0
67,Female,1673220.56,47,0
42,Male,1446266.23,23,0
62,Male,1731106.17,99,0
42,Female,1333989.38,40,1
29,Male,1513287.07,97,0
25,Male,1517751.79,45,0
27,Female,1616893.81,103,0
59,Female,1348178.28,109,0
30,Female,1645302.03,28,0
27,Female,1732520.06,82,0
41,Female,1577403.21,109,0
38,Female,1296981.52,30,0
60,Male,1785120.63,113,0
56,Female,1356497.08,57,0
52,Male,1467124.38,98,0
19,Male,1387562.49,107,0
63,Male,1407436.98,69,0
51,Female,1277911.13,30,1
54,Male,1749813.58,104,0
42,Male,1541298.16,70,0
49,Female,1348188.42,13,0
64,Male,1501984.36,35,0
35,Male,1320388.56,42,1
44,Male,1286139.61,96,1
50,Female,1283479.43,11,1
43,Male,1497116.07,48,0
44,Male,1439697.69,67,0
26,Male,1260914.73,19,1
66,Female,1239279.65,96,0
58,Female,1775754.37,66,0
39,Male,1013186.54,75,1
31,Female,1511466.81,88,0
38,Male,1176051.93,48,0
67,Female,1397297.68,113,0
48,Female,1451254.09,39,0
58,Female,1926911.21,26,0
65,Male,1478143.11,46,0
19,Female,1500360.32,45,1
52,Male,1701299.09,26,0
25,Male,1538732.63,117,1
53,Female,1432665.12,34,1
42,Male,1525788.78,106,0
46,Male,1450984.72,26,0
44,Male,1589750.35,90,0
30,Male,1468508.43,85,0
66,Female,1668885.64,7,0
66,Female,1556684.65,110,0
60,Male,1523711.77,4,1
68,Male,1238042.29,66,0
64,Female,1719166.24,5,0
52,Female,1751951.52,103,0
42,Male,1563195.49,19,0
21,Male,1208471.56,111,0
37,Male,1380849.12,46,1
28,Female,1755387.63,41,0
47,Male,1198462.86,73,1
37,Male,1619855.08,70,0
47,Female,1203917.89,8,1
27,Male,1447916.89,65,1
48,Female,1677822.87,63,1
55,Female,1578939.41,7,0
65,Male,1468450.01,77,0
42,Female,1929004.7,56,0
23,Female,1407424.04,42,0
37,Male,1599057.34,85,0
36,Male,1327599.81,43,1
42,Male,1332065.25,85,0
56,Male,1063225.45,28,0
28,Male,1241752.34,11,1
30,Female,1517985.73,28,0
56,Female,1492449.34,95,0
66,Male,1283972.77,118,0
60,Female,1425505.59,53,0
21,Male,1781834.38,81,0
36,Female,1442381.25,7,0
40,Female,1462333.78,41,0
47,Female,1252777.01,41,0
44,Female,1586763.64,68,0
45,Female,1380599.76,62,0
61,Female,1379188.07,5,1
52,Male,1652432.09,91,1
35,Male,1761942.15,5,0
38,Male,1372036.57,62,0
33,Male,1885240.88,42,0
37,Male,1824004.69,82,0
64,Male,1390395.39,62,0
48,Male,1314108.26,98,0
57,Male,1613666.74,14,0
54,Female,1732248.88,40,0
34,Female,1412174.57,35,0
61,Female,1127004.79,61,1
61,Female,1356124.08,21,0
52,Male,1517183.05,12,0
60,Female,1260421.58,79,0
20,Male,1623859.19,26,0
53,Female,1175769.3,3,1
43,Male,1458231.43,12,0
60,Male,1590864.17,74,0
18,Female,1573749.7,22,0
66,Female,1552584.8,11,0
37,Female,1496856.93,112,0
37,Female,1661216.51,78,0
35,Male,1721631.04,4,0
22,Female,1496413.74,93,0
25,Female,1739446.39,93,0
38,Female,1546248.91,99,0
34,Female,1358518.43,57,0
68,Male,1408611.65,60,0
51,Female,1610623.88,106,0
49,Male,1857927.72,29,0
46,Male,1930633.39,35,0
55,Male,1822186.07,103,0
34,Female,1646436.18,64,0
29,Female,1553461.43,7,0
69,Male,1306199.34,31,1
55,Male,1724150.88,41,0
62,Female,1440865.1,33,0
28,Female,1498699.55,67,0
56,Male,1368731.77,81,0
57,Female,1458975.73,78,0
56,Male,1608215.09,8,0
32,Female,1191260.69,46,0
22,Male,1515797.92,81,0
21,Female,1382330.15,70,1
23,Male,1709257.44,31,0
58,Male,1456734.96,13,1
65,Male,1637559.31,42,0
22,Female,1392097.06,85,0
57,Female,1269196.47,6,1
54,Male,1243940.12,12,1
18,Male,1469037.28,92,0
49,Male,1741484.36,106,0
67,Female,1915711.43,77,0
60,Female,1653730.73,62,0
59,Female,1684209.01,19,0
28,Male,1410829.63,86,1
42,Male,1760522.73,8,0
50,Female,1315280.01,14,1
64,Female,1498464.62,46,0
27,Female,1861875.35,48,0
44,Male,1375283.26,98,0
18,Female,1601980.5,21,1
22,Female,1525801.09,42,1
18,Male,1392571.02,114,0
50,Female,1956234.52,23,0
26,Male,1401238.45,81,1
26,Male,1324302.84,52,0
65,Male,1179301.65,20,1
57,Male,1755841.85,67,0
28,Male,1428630.88,62,0
22,Male,1521015.44,27,0
31,Female,1618043.98,14,1
50,Female,1389316.44,106,0
31,Male,1474069.94,35,0
65,Male,1776122.33,22,0
21,Female,2176865.99,60,0
51,Female,1589196.34,20,1
41,Female,1244729.9,67,1
42,Female,1641859.66,36,0
63,Male,1614960.83,101,0
60,Female,1428976.36,6,0
57,Female,1521660.83,71,1
28,Male,1464709.73,47,0
31,Male,1334907.13,14,0
58,Male,1324622.64,102,0
37,Male,1581608.65,13,1
50,Male,1491803.88,76,0
54,Male,1367931.3,33,0
64,Male,1402537.68,106,0
19,Female,1500479.38,82,0
60,Male,1499257.67,58,0
23,Female,1441403.94,119,0
30,Female,1242035.47,105,1
42,Male,1922434.32,82,0
37,Male,1365710.65,101,0
67,Male,1199724.38,22,1
45,Male,1300015.62,87,1
46,Male,1307474.49,34,0
49,Male,1762386.16,44,0
62,Female,1354110.82,47,0
68,Male,1430450.69,31,0
25,Female,1656123.97,87,0
62,Male,1360636.93,14,0
67,Female,1724242.48,63,0
57,Male,1618429.49,74,0
23,Male,1426090.03,110,0
59,Female,1195489.94,95,1
29,Male,1507543.74,27,1
41,Female,1345522.63,58,1
65,Male,1579855.98,29,0
62,Female,1517339.33,67,0
25,Male,1783928.18,25,0
41,Male,1392299.05,84,0
18,Male,1624042.3,13,0
29,Female,1440239.07,37,0
63,Female,1487749.92,44,1
42,Female,1529985.38,20,0
47,Male,1546571.63,70,0
69,Male,1907742.06,118,0
19,Female,1501494.16,21,0
33,Female,1687913.39,22,0
23,Male,1589502.92,39,0
51,Female,1504942.74,36,1
40,Male,1483709.49,70,0
37,Female,1638682.45,18,0
43,Male,1793156.96,90,0
24,Male,1440231.71,108,0
33,Male,1187804.75,14,1
64,Female,1336610.06,54,0
31,Male,1624335.57,3,0
34,Male,1439924.61,60,0
38,Female,983460.33,76,1
28,Male,1487182.54,61,0
44,Male,1657864.98,102,0
66,Female,1219412.16,111,0
43,Male,1468014.3,10,0
27,Female,1494394.64,46,1
58,Male,1469677.08,102,0
62,Male,1485192.06,83,0
65,Male,1432730.87,17,1
61,Male,1207261.87,84,1
44,Female,1250251.05,20,0
45,Male,1692242.65,102,0
18,Male,1287015.06,18,0
27,Male,1512482.8,53,0
49,Male,1239584.83,97,1
32,Female,1548261.8,111,0
64,Male,1367404.0,29,0
21,Male,1528702.59,51,0
41,Male,1568975.77,29,0
27,Female,1794819.6,49,0
59,Female,1522843.55,79,0
42,Female,1605921.04,25,1
19,Male,1466496.05,109,0
66,Female,1850844.82,2,0
61,Male,1647715.16,80,0
64,Female,1332729.71,116,0
27,Male,1532299.66,85,0
19,Female,1476644.77,69,0
61,Male,1839569.8,98,0
62,Female,1378708.27,48,0
19,Male,1741329.4,38,0
44,Male,1662192.51,41,0
45,Male,1110105.12,97,0
23,Female,1626924.02,18,0
48,Male,1053764.48,28,1
64,Female,1864836.58,99,0
69,Female,1457340.93,30,1
63,Male,1226366.0,100,0
29,Female,1698178.48,16,0
45,Female,1543864.0,97,0
47,Female,1478810.98,1,1
31,Male,1693248.52,98,0
43,Male,1618914.31,57,0
33,Male,1290866.15,39,1
69,Male,1535441.68,115,0
21,Male,1130416.65,92,1
57,Female,1442138.69,46,0
57,Female,1469181.94,103,0
59,Female,1393220.93,66,1
50,Female,1651284.0,17,0
57,Male,1302039.34,94,0
45,Male,1576642.36,112,0
69,Female,1283218.82,104,1
49,Male,1577106.35,13,1
24,Female,1295945.15,118,0
41,Male,1399076.63,80,0
65,Male,1673037.52,32,0
59,Male,1356596.65,2,1
43,Male,1156064.0,64,0
68,Male,1474707.12,49,0
28,Male,1536880.23,7,1
24,Male,1377896.15,93,0
28,Female,1264559.0,51,0
55,Male,1453608.94,108,0
51,Male,1622516.15,50,0
66,Male,1444434.5,81,0
32,Male,1298077.79,40,0
28,Female,1497697.74,52,0
28,Female,1329808.21,7,1
18,Female,1540905.75,45,0
33,Male,1649754.87,103,0
53,Female,1578814.11,116,0
30,Male,1142316.38,97,1
27,Male,1328362.28,15,1
23,Female,1676016.47,92,0
64,Male,1633533.54,73,0
44,Female,1317601.81,4,1
32,Male,1448274.42,45,1
29,Female,1374969.62,63,0
21,Female,1660068.48,35,0
23,Female,1373946.49,20,1
50,Female,1063403.25,51,1
37,Male,1632522.16,54,0
33,Male,1422168.19,86,0
59,Female,1348273.25,104,0
42,Female,1397084.78,84,0
62,Female,1584287.78,17,0
32,Female,1339701.53,32,0
24,Female,1363005.88,91,1
24,Male,1144415.24,24,1
61,Female,1837017.43,11,0
66,Male,1652176.87,49,0
41,Male,1055238.9,33,1
34,Male,1519449.37,101,0
64,Male,1484387.58,97,0
29,Female,1202896.49,113,0
59,Male,1650705.0,77,0
64,Female,1582622.67,81,0
47,Female,1491631.55,44,0
25,Male,1348050.78,86,0
54,Female,1560687.67,23,0
44,Male,1728610.05,20,0
26,Female,1286336.32,3,1
34,Female,1471836.88,118,0
55,Female,1551392.21,4,0
58,Male,1593275.54,76,0
20,Female,1211080.05,6,1
40,Male,1735206.88,69,0
34,Male,1473925.97,119,0
45,Male,1452502.04,69,0
33,Female,1011408.77,49,1
36,Male,1393429.7,31,1
67,Female,1259789.56,57,0
39,Male,1531611.47,9,0
22,Female,1187117.16,41,1
42,Female,1772367.14,114,1
52,Male,1603905.41,62,0
63,Female,1464216.47,117,0
56,Male,1764863.49,52,0
66,Male,1499542.17,7,0
63,Female,1573383.15,108,0
48,Male,1680990.41,37,0
49,Female,1454321.31,115,0
22,Male,1297960.51,108,0
29,Male,1572183.13,75,0
37,Female,984146.84,35,1
67,Male,1681639.37,70,0
48,Male,1198230.18,58,1
69,Male,1309315.88,22,0
54,Female,1492974.82,50,0
66,Female,1460196.69,85,0
29,Male,1865605.08,105,0
45,Female,1375405.77,94,0
48,Female,1647722.41,74,0
52,Male,1312331.31,65,0
63,Male,1203116.23,58,0
27,Male,1282411.12,13,0
51,Female,1369639.78,59,0
59,Male,1464816.26,35,0
64,Female,1086298.52,12,1
23,Female,1350680.26,5,1
65,Female,1206798.92,10,1
19,Female,1613556.95,47,0
28,Female,1705465.96,18,0
64,Female,1514825.08,57,0
25,Female,1414296.97,47,0
69,Female,1468565.97,73,0
35,Female,1328494.11,109,0
44,Male,1252842.14,111,0
32,Male,1544185.12,15,0
19,Female,1629230.01,97,0
66,Female,1805821.88,36,0
52,Female,1508220.74,54,0
45,Female,1490466.73,18,0
25,Male,1402178.99,113,0
30,Male,1679396.76,86,0
49,Female,1743090.27,110,0
56,Female,1257996.49,27,0
44,Female,1325679.17,97,0
54,Female,1316246.62,6,1
66,Female,1408274.96,85,0
62,Male,1158734.82,42,1
31,Female,1606933.72,70,0
18,Male,1514134.96,15,0
62,Male,1577303.85,49,0
33,Male,1467875.07,104,0
56,Female,1304083.15,46,1
43,Female,1548717.8,43,0
49,Female,1819750.52,10,1
33,Male,1632535.01,113,0
36,Male,1380303.3,100,0
28,Male,1443841.37,72,0
28,Female,1672465.5,54,1
37,Male,1243033.16,7,0
69,Male,1317080.81,42,0
63,Male,1416088.49,41,0
68,Male,1169732.94,115,0
46,Male,1629473.66,23,0
23,Female,1703605.78,72,0
59,Female,1680604.92,43,0
68,Male,1423672.51,61,0
65,Female,1588328.98,84,0
23,Female,1528523.16,31,1
68,Male,1701791.45,6,0
61,Male,1579340.24,99,0
61,Female,1533527.59,56,0
26,Male,1599535.84,22,0
28,Female,1600657.84,102,0
43,Female,1492640.87,5,1
20,Female,1707694.76,22,0
25,Female,1305242.3,104,0
30,Male,1356615.41,92,1
43,Female,1516155.03,15,0
48,Female,1711091.6,15,0
51,Female,1495884.52,77,0
59,Male,1691647.66,89,1
57,Female,1545960.34,91,0
20,Male,1430654.79,115,0
52,Female,1281025.49,54,0
28,Male,1689645.04,43,0
60,Male,1678840.64,52,0
52,Male,1485762.43,11,1
56,Female,1658336.91,21,0
25,Male,1458350.72,8,1
28,Male,1618857.81,18,0
34,Male,1725822.33,66,0
55,Male,1455985.49,66,0
69,Female,1412570.84,46,0
63,Male,1341283.97,17,1
53,Male,1582260.39,63,0
52,Male,1392403.87,6,0
55,Female,1225978.84,110,0
51,Male,1475973.86,6,1
37,Female,1639604.25,23,1
64,Female,1577348.81,94,0
67,Female,1590513.04,36,0
39,Female,1788054.54,10,0
58,Female,1827980.71,59,0
19,Female,1667318.3,117,0
41,Female,1501710.65,55,0
52,Male,1629366.22,106,1
32,Female,1465963.14,110,0
66,Female,1379359.32,20,0
62,Female,1415799.6,90,1
34,Female,1458151.62,61,0
33,Female,1260713.37,100,0
63,Male,1244718.05,97,0
63,Female,1433869.98,45,1
63,Male,1329749.81,38,0
19,Male,1613271.07,84,0
44,Male,1218308.75,111,0
28,Female,1748640.3,62,0
29,Female,980027.87,18,1
65,Female,1439556.59,41,0
60,Female,1588520.62,89,0
26,Male,1725638.41,110,0
66,Male,1442312.66,112,0
33,Male,1288680.12,11,1
50,Female,1305478.38,5,0
36,Female,1488603.84,113,0
45,Female,1372199.06,74,0
64,Female,1045478.93,105,1
39,Female,1562803.34,24,0
50,Female,1132974.42,4,1
23,Female,1524411.88,25,1
51,Male,1766299.47,80,0
44,Female,1753808.86,2,1
67,Male,1698944.4,12,0
52,Female,1531756.89,62,0
60,Female,1674542.7,56,0
69,Female,1657153.6,52,0
69,Female,1416702.08,43,0
34,Male,1658692.94,21,0
59,Female,1425648.32,9,0
52,Male,1497322.96,33,0
29,Female,1433211.36,87,0
19,Female,1032763.16,114,1
60,Male,1629785.7,94,0
43,Female,1499343.51,97,0
30,Male,1565050.75,7,0
34,Female,1588640.98,76,0
63,Female,1783529.02,15,0
30,Male,1364937.14,31,0
50,Female,1646813.41,11,0
44,Male,1530873.46,93,0
45,Female,899243.7,106,1
42,Male,1149474.35,36,1
34,Female,1604526.66,88,0
62,Female,1520813.58,110,0
47,Male,1546237.77,49,0
51,Male,2138308.09,71,0
40,Female,1378754.26,90,0
56,Female,1386364.13,106,0
62,Male,1837905.97,2,0
44,Male,1513105.15,19,0
41,Male,1373518.83,82,0
45,Female,939268.86,64,0
24,Female,1423411.73,29,0
53,Male,1508368.64,42,0
67,Male,1748933.91,97,0
69,Female,1565025.95,19,0
47,Male,1479098.33,58,0
35,Female,1555348.57,63,1
35,Female,1163459.52,76,0
45,Female,1763598.65,70,0
21,Female,1690435.06,90,0
67,Male,1531270.1,50,0
18,Female,1552200.0,39,1
48,Male,1620741.97,81,0
19,Female,1401883.62,66,0
61,Male,1709911.55,18,0
35,Male,1387469.78,119,0
45,Male,1436604.35,65,0
50,Female,1586337.58,26,0
40,Female,1306871.62,34,0
55,Male,1231739.63,104,0
21,Male,1574182.07,12,1
21,Female,1596415.82,26,0
27,Female,1641766.01,19,0
40,Female,1477796.4,104,0
44,Female,1315470.95,112,1
59,Male,1267149.22,56,0
46,Female,1820582.66,98,0
44,Female,1561423.23,85,1
33,Male,1445281.87,39,0
64,Male,1615176.4,99,0
57,Female,1620307.46,50,0
59,Female,1205036.49,48,0
35,Female,1468238.76,103,0
40,Female,1312781.34,45,0
24,Male,1523367.04,102,0
32,Female,1611292.61,51,0
42,Female,1742035.42,76,0
42,Female,1538054.86,59,0
41,Female,1686840.77,4,0
22,Male,1409817.47,35,1
51,Female,1436591.77,64,0
47,Female,1612783.59,40,0
35,Female,1305648.77,77,0
51,Female,1003872.63,88,1
20,Male,1231676.48,88,1
46,Female,1167253.73,108,1
44,Female,1466185.29,15,0
18,Male,1433140.19,48,0
66,Female,1420251.79,116,0
52,Male,1237047.72,7,1
43,Female,1612930.69,79,0
53,Male,1609473.58,66,0
37,Male,1479821.11,49,0
30,Female,1752010.25,114,0
22,Female,1683068.43,58,0
61,Female,1609172.47,9,0
67,Male,1597619.74,61,0
67,Female,1315063.35,31,0
47,Female,1374136.75,102,1
69,Female,1417481.68,52,0
28,Female,1695826.43,108,0
43,Male,1591253.63,59,0
24,Female,1547012.15,103,0
67,Female,1568253.93,1,0
66,Female,1484890.2,113,0
31,Female,1706566.96,12,0
46,Male,1468364.91,66,0
54,Male,1440482.9,51,0
39,Female,1710837.66,117,0
46,Female,1698858.81,58,0
42,Male,1488682.56,12,0
64,Male,1291943.09,70,0
63,Female,1664948.36,101,1
21,Female,1344048.04,2,1
24,Male,1547161.57,30,0
54,Female,1585811.12,117,0
41,Male,1527346.89,18,0
62,Male,1586854.66,60,0
67,Female,1756246.01,95,0
55,Male,1166440.61,50,0
45,Female,1824833.84,55,0
24,Male,1596332.34,14,0
43,Male,1755629.48,119,0
30,Female,1605065.82,80,0
51,Female,1824044.25,88,0
35,Male,1576195.69,101,0
47,Male,1481688.08,25,0
29,Female,1616873.77,90,0
20,Male,1479879.25,64,0
43,Male,1728538.07,28,0
34,Female,1578183.39,47,1
54,Male,1278801.28,96,0
36,Male,1246000.74,10,0
32,Female,1459924.83,72,1
28,Male,1210109.87,119,0
27,Female,1605677.02,53,0
68,Male,1946036.55,97,0
69,Female,1200681.56,43,1
64,Female,1747182.62,110,0
66,Male,1346164.05,89,0
57,Female,1135701.41,84,1
46,Male,1775212.16,78,0
56,Female,1350939.29,108,0
64,Male,1642612.11,20,0
53,Female,1897697.66,80,0
45,Female,1588289.71,51,1
34,Female,1489720.15,81,0
46,Female,1281792.73,94,0
33,Female,1867310.45,67,0
60,Male,1615858.48,48,1
28,Male,1317579.99,114,0
23,Male,1621346.57,20,0
18,Male,1527435.59,49,0
18,Female,1447550.99,25,0
37,Female,1623260.93,23,0
51,Female,1298848.74,106,0
46,Male,1756053.27,81,0
67,Male,1323001.46,65,0
37,Female,1380164.78,100,0
35,Male,1615212.61,31,0
26,Male,1865810.52,35,0
60,Female,1487924.06,75,0
47,Female,1426087.06,23,0
29,Male,1246609.6,56,0
46,Female,1744910.71,94,0
34,Male,1660935.21,34,0
67,Male,1517571.08,92,0
62,Female,1650217.31,55,0
51,Female,1045060.31,119,1
37,Female,1583905.43,4,0
60,Female,1630819.96,112,0
33,Male,1460159.12,18,0
46,Male,1190740.4,60,1
35,Male,1347985.05,111,0
55,Female,1475709.27,63,0
21,Female,1461176.07,8,0
66,Female,1426018.85,48,0
41,Male,1590688.24,33,0
27,Female,1115913.71,73,0
37,Female,1283388.85,98,1
53,Male,1267077.71,25,0
57,Female,1544565.38,21,1
45,Male,1788173.26,119,0
32,Female,1504265.05,33,0
69,Female,1621360.66,7,0
29,Male,1611118.76,3,0
52,Male,1777572.69,7,0
39,Male,1774868.33,48,0
25,Male,1282720.62,113,0
34,Female,1515651.88,29,0
18,Female,1260070.39,44,1
43,Female,1619419.01,57,0
65,Male,1152346.47,82,1
42,Female,1374742.71,17,1
45,Male,1752504.3,52,0
34,Male,1707776.85,4,0
28,Female,1550387.52,115,0
57,Female,1643243.1,15,0
29,Female,1440397.27,57,0
26,Male,1544128.01,20,0
51,Male,1703545.73,8,0
24,Female,1396815.14,36,0
57,Female,1774567.33,76,0
28,Female,1363601.55,97,0
58,Male,1292220.92,94,0
24,Male,1505820.18,23,0
20,Female,1288849.83,94,1
52,Male,1333429.12,14,0
50,Female,1855132.2,103,0
35,Female,1354508.36,7,1
65,Female,1320911.34,76,1
18,Female,1380661.15,107,0
27,Female,1496770.83,4,0
36,Male,1335571.89,56,1
46,Male,1629764.22,103,0
27,Male,1508544.15,46,0
33,Female,1167521.33,60,1
20,Female,1613873.67,27,1
36,Male,1672547.03,59,0
19,Male,1524742.23,59,0
21,Male,1478817.27,36,0
33,Female,1413188.07,101,0
65,Female,1531705.44,109,0
23,Female,1444500.47,79,1
64,Female,1368249.01,69,0
57,Male,1437554.15,37,0
46,Female,1607297.22,87,0
36,Female,1373459.08,28,1
31,Male,1397771.46,31,0
50,Male,1421022.57,3,1
59,Female,982437.65,114,1
60,Male,1549974.47,24,0
22,Male,1736561.08,30,0
40,Male,1225696.24,85,1
22,Female,1653618.87,2,1
43,Female,1228323.61,41,1
43,Female,1629939.63,97,0
64,Male,1831159.92,111,0
21,Male,1275090.69,45,1
56,Male,1654827.37,50,0
52,Female,1438267.22,8,1
57,Male,1450488.7,71,0
33,Female,1161990.08,37,1
61,Male,1927760.09,115,0
36,Male,1665772.44,37,0
41,Female,1764008.62,107,0
27,Female,1727560.23,41,0
25,Female,1696018.41,68,0
34,Female,1408788.75,82,0
59,Female,1499471.74,66,0
67,Male,1280275.63,99,0
20,Female,1813749.46,80,0
44,Female,1348059.75,38,0
48,Male,1260010.76,91,0
22,Male,959035.46,65,1
52,Female,1649477.79,62,0
62,Female,1567129.2,49,0
21,Female,1471168.54,83,0
47,Male,1470471.85,99,0
60,Male,1289038.09,91,0
19,Female,1445175.48,78,1
52,Female,1531596.79,19,0
25,Male,1414126.86,62,0
27,Male,771385.24,115,1
67,Male,1547683.82,89,0
27,Female,1356033.31,3,1
31,Male,1499604.55,63,0
32,Male,1339668.01,114,0
24,Female,1486455.67,96,1
42,Male,1348350.27,75,0
42,Male,1359703.33,103,0
29,Male,1910434.53,53,0
20,Male,1390127.38,62,0
60,Female,1394376.04,75,0
63,Female,1147595.17,13,1
28,Male,1544883.07,7,1
48,Female,1387411.84,33,1
69,Female,1249024.58,101,0
68,Male,1644384.36,112,0
19,Female,1305501.43,42,1
30,Male,1406989.43,116,0
44,Male,1722738.47,98,0
33,Female,1641229.44,56,0
64,Male,1607222.1,69,0
38,Female,1351537.94,117,0
69,Male,1604590.7,63,0
67,Female,1329039.34,69,0
37,Male,1516671.96,27,1
43,Male,1333882.56,2,0
69,Male,1798890.95,37,0
53,Male,1564712.56,100,0
31,Male,1455069.77,87,0
22,Female,1746727.72,20,0
55,Male,1564932.45,65,0
56,Female,1253155.01,91,0
37,Female,1471850.74,112,0
56,Female,1510419.15,117,0
49,Male,1317421.09,73,1
49,Female,1865836.18,119,0
47,Female,1388192.1,4,1
29,Female,1153605.34,8,1
26,Male,1279697.02,50,0
43,Male,1596570.9,12,0
51,Female,1690542.82,68,0
35,Male,1712014.01,117,0
46,Male,1249342.78,90,0
26,Male,1127556.69,24,1
20,Male,1442040.81,60,0
39,Male,1460841.57,119,0
26,Female,1915274.13,52,0
34,Male,2028967.44,108,0
60,Male,1420313.25,113,0
48,Female,1191327.07,94,0
69,Female,1433135.03,66,0
35,Female,1728576.32,91,0
55,Female,1264554.99,51,0
27,Male,1155157.28,74,1
44,Female,1481357.79,59,0
46,Female,1422112.69,75,0
49,Female,1423894.2,61,0
45,Male,1373965.99,110,0
21,Female,1386670.05,106,0
29,Male,1489785.61,113,0
37,Male,1758241.11,54,0
41,Female,1287539.15,29,1
34,Male,1703816.53,66,0
34,Female,1721832.43,26,0
27,Male,1430757.42,70,0
47,Male,1766655.59,101,0
67,Female,1570627.0,118,0
54,Female,1581452.28,24,0
53,Female,1679059.21,16,0
58,Male,1274892.63,77,0
21,Male,1280083.46,70,1
36,Male,1452372.64,107,0
55,Male,1393032.08,46,0
24,Male,1260888.95,13,1
64,Male,1352211.08,53,0
53,Male,1227678.25,114,0
20,Female,1334334.78,8,1
26,Female,1319313.14,47,0
26,Female,1688661.32,6,0
56,Male,1388012.65,81,0
40,Male,1487503.6,99,0
49,Female,1635920.35,81,0
33,Male,1350096.3,100,0
52,Male,1534179.47,9,0
64,Male,1505795.7,59,0
40,Male,1587634.56,43,0
